project_id,object_id,current_time,init_rate,active_rate,error_rate,pause_rate
4,0,5,100,0,0,0
4,0,5,100,0,0,0
4,1,5,100,0,0,0
4,1,5,100,0,0,0
4,2,5,100,0,0,0
4,2,5,100,0,0,0
4,3,5,100,0,0,0
4,3,5,100,0,0,0
4,4,5,100,0,0,0
4,4,5,100,0,0,0
4,5,5,100,0,0,0
4,5,5,100,0,0,0
4,6,5,100,0,0,0
4,6,5,100,0,0,0
4,0,10,50,50,0,0
4,0,10,50,50,0,0
4,1,10,50,50,0,0
4,1,10,50,50,0,0
4,2,10,50,50,0,0
4,2,10,50,50,0,0
4,3,10,50,50,0,0
4,3,10,50,50,0,0
4,4,10,50,50,0,0
4,4,10,50,50,0,0
4,5,10,50,50,0,0
4,5,10,50,50,0,0
4,6,10,50,50,0,0
4,6,10,50,50,0,0
4,1,10,50,50,0,0
4,5,10,50,50,0,0
4,6,10,50,50,0,0
4,3,10,50,50,0,0
4,4,10,50,50,0,0
4,2,10,50,50,0,0
4,0,10,50,50,0,0
4,0,15,33.3333,66.6667,0,0
4,0,15,33.3333,66.6667,0,0
4,1,15,33.3333,66.6667,0,0
4,1,15,33.3333,66.6667,0,0
4,2,15,33.3333,66.6667,0,0
4,2,15,33.3333,66.6667,0,0
4,3,15,33.3333,66.6667,0,0
4,3,15,33.3333,66.6667,0,0
4,4,15,33.3333,66.6667,0,0
4,4,15,33.3333,66.6667,0,0
4,5,15,33.3333,66.6667,0,0
4,5,15,33.3333,66.6667,0,0
4,6,15,33.3333,66.6667,0,0
4,6,15,33.3333,66.6667,0,0
4,0,20,25,75,0,0
4,0,20,25,75,0,0
4,1,20,25,75,0,0
4,1,20,25,75,0,0
4,2,20,25,75,0,0
4,2,20,25,75,0,0
4,3,20,25,75,0,0
4,3,20,25,75,0,0
4,4,20,25,75,0,0
4,4,20,25,75,0,0
4,5,20,25,75,0,0
4,5,20,25,75,0,0
4,6,20,25,75,0,0
4,6,20,25,75,0,0
4,7,25,100,0,0,0
4,7,25,100,0,0,0
4,8,25,100,0,0,0
4,8,25,100,0,0,0
4,9,25,100,0,0,0
4,9,25,100,0,0,0
4,10,25,100,0,0,0
4,10,25,100,0,0,0
4,11,25,100,0,0,0
4,11,25,100,0,0,0
4,12,25,100,0,0,0
4,12,25,100,0,0,0
4,13,25,100,0,0,0
4,13,25,100,0,0,0
4,14,25,100,0,0,0
4,14,25,100,0,0,0
4,15,25,100,0,0,0
4,15,25,100,0,0,0
4,16,25,100,0,0,0
4,16,25,100,0,0,0
4,17,25,100,0,0,0
4,17,25,100,0,0,0
4,18,25,100,0,0,0
4,18,25,100,0,0,0
4,19,25,100,0,0,0
4,19,25,100,0,0,0
4,20,25,100,0,0,0
4,20,25,100,0,0,0
4,21,25,100,0,0,0
4,21,25,100,0,0,0
4,22,25,100,0,0,0
4,22,25,100,0,0,0
4,23,25,100,0,0,0
4,23,25,100,0,0,0
4,24,25,100,0,0,0
4,24,25,100,0,0,0
4,25,25,100,0,0,0
4,25,25,100,0,0,0
4,26,25,100,0,0,0
4,26,25,100,0,0,0
4,11,25,100,0,0,0
4,4,25,20,60,0,20
4,14,25,100,0,0,0
4,3,25,20,60,0,20
4,7,25,100,0,0,0
4,2,25,20,60,0,20
4,1,25,20,60,0,20
4,0,25,20,60,0,20
4,6,25,20,60,0,20
4,18,25,100,0,0,0
4,5,25,20,60,0,20
4,0,25,20,60,0,20
4,3,25,20,60,0,20
4,15,25,100,0,0,0
4,14,25,100,0,0,0
4,6,26,19.2308,57.6923,0,23.0769
4,7,26,96.1538,3.84615,0,0
4,2,26,19.2308,57.6923,0,23.0769
4,6,26,19.2308,57.6923,0,23.0769
4,0,26,19.2308,57.6923,0,23.0769
4,22,26,96.1538,3.84615,0,0
4,11,26,96.1538,3.84615,0,0
4,3,26,19.2308,57.6923,0,23.0769
4,5,26,19.2308,57.6923,0,23.0769
4,5,26,19.2308,57.6923,0,23.0769
4,23,26,96.1538,3.84615,0,0
4,6,26,19.2308,57.6923,0,23.0769
4,5,26,19.2308,57.6923,0,23.0769
4,3,26,19.2308,57.6923,0,23.0769
4,4,26,19.2308,57.6923,0,23.0769
4,3,26,19.2308,57.6923,0,23.0769
4,4,26,19.2308,57.6923,0,23.0769
4,0,26,19.2308,57.6923,0,23.0769
4,1,26,19.2308,57.6923,0,23.0769
4,13,26,96.1538,3.84615,0,0
4,4,26,19.2308,57.6923,0,23.0769
4,2,26,19.2308,57.6923,0,23.0769
4,10,26,96.1538,3.84615,0,0
4,1,26,19.2308,57.6923,0,23.0769
4,2,26,19.2308,57.6923,0,23.0769
4,0,26,19.2308,57.6923,0,23.0769
4,9,26,96.1538,3.84615,0,0
4,1,26,19.2308,57.6923,0,23.0769
4,6,27,18.5185,59.2593,0,22.2222
4,2,27,18.5185,59.2593,0,22.2222
4,22,27,92.5926,7.40741,0,0
4,23,27,92.5926,7.40741,0,0
4,6,27,18.5185,59.2593,0,22.2222
4,6,27,18.5185,59.2593,0,22.2222
4,5,27,18.5185,59.2593,0,22.2222
4,4,27,18.5185,59.2593,0,22.2222
4,5,27,18.5185,59.2593,0,22.2222
4,3,27,18.5185,59.2593,0,22.2222
4,4,27,18.5185,59.2593,0,22.2222
4,5,27,18.5185,59.2593,0,22.2222
4,13,27,92.5926,7.40741,0,0
4,3,27,18.5185,59.2593,0,22.2222
4,4,27,18.5185,59.2593,0,22.2222
4,2,27,18.5185,59.2593,0,22.2222
4,0,27,18.5185,59.2593,0,22.2222
4,10,27,92.5926,7.40741,0,0
4,0,27,18.5185,59.2593,0,22.2222
4,9,27,92.5926,7.40741,0,0
4,1,27,18.5185,59.2593,0,22.2222
4,7,27,92.5926,7.40741,0,0
4,2,27,18.5185,59.2593,0,22.2222
4,11,27,92.5926,7.40741,0,0
4,3,27,18.5185,59.2593,0,22.2222
4,0,27,18.5185,59.2593,0,22.2222
4,1,27,18.5185,59.2593,0,22.2222
4,1,27,18.5185,59.2593,0,22.2222
4,7,28,89.2857,7.14286,0,3.57143
4,8,28,89.2857,10.7143,0,0
4,7,28,89.2857,7.14286,0,3.57143
4,12,28,89.2857,10.7143,0,0
4,0,28,17.8571,60.7143,0,21.4286
4,11,28,89.2857,7.14286,0,3.57143
4,3,28,17.8571,60.7143,0,21.4286
4,11,28,89.2857,7.14286,0,3.57143
4,7,29,86.2069,10.3448,0,3.44828
4,8,29,86.2069,13.7931,0,0
4,7,29,86.2069,10.3448,0,3.44828
4,0,29,17.2414,62.069,0,20.6897
4,11,29,86.2069,10.3448,0,3.44828
4,12,29,86.2069,13.7931,0,0
4,11,29,86.2069,10.3448,0,3.44828
4,3,29,17.2414,62.069,0,20.6897
4,3,30,16.6667,63.3333,0,20
4,0,30,16.6667,63.3333,0,20
4,11,30,83.3333,13.3333,0,3.33333
4,3,30,16.6667,63.3333,0,20
4,7,30,83.3333,13.3333,0,3.33333
4,0,30,16.6667,63.3333,0,20
4,3,30,16.6667,63.3333,0,20
4,0,30,16.6667,63.3333,0,20
4,0,31,16.129,64.5161,0,19.3548
4,0,31,16.129,64.5161,0,19.3548
4,1,31,16.129,64.5161,0,19.3548
4,1,31,16.129,64.5161,0,19.3548
4,2,31,16.129,64.5161,0,19.3548
4,2,31,16.129,64.5161,0,19.3548
4,3,31,16.129,64.5161,0,19.3548
4,3,31,16.129,64.5161,0,19.3548
4,4,31,16.129,64.5161,0,19.3548
4,4,31,16.129,64.5161,0,19.3548
4,5,31,16.129,64.5161,0,19.3548
4,5,31,16.129,64.5161,0,19.3548
4,6,31,16.129,64.5161,0,19.3548
4,6,31,16.129,64.5161,0,19.3548
4,3,32,15.625,65.625,0,18.75
4,7,32,78.125,18.75,0,3.125
4,0,32,15.625,65.625,0,18.75
4,0,32,15.625,65.625,0,18.75
4,3,32,15.625,65.625,0,18.75
4,0,32,15.625,65.625,0,18.75
4,11,32,78.125,18.75,0,3.125
4,3,32,15.625,65.625,0,18.75
4,0,36,13.8889,69.4444,0,16.6667
4,0,36,13.8889,69.4444,0,16.6667
4,1,36,13.8889,69.4444,0,16.6667
4,1,36,13.8889,69.4444,0,16.6667
4,2,36,13.8889,69.4444,0,16.6667
4,2,36,13.8889,69.4444,0,16.6667
4,3,36,13.8889,69.4444,0,16.6667
4,3,36,13.8889,69.4444,0,16.6667
4,4,36,13.8889,69.4444,0,16.6667
4,4,36,13.8889,69.4444,0,16.6667
4,5,36,13.8889,69.4444,0,16.6667
4,5,36,13.8889,69.4444,0,16.6667
4,6,36,13.8889,69.4444,0,16.6667
4,6,36,13.8889,69.4444,0,16.6667
4,0,41,12.1951,60.9756,12.1951,14.6341
4,0,41,12.1951,60.9756,12.1951,14.6341
4,3,41,12.1951,60.9756,12.1951,14.6341
4,3,41,12.1951,60.9756,12.1951,14.6341
4,27,45,100,0,0,0
4,27,45,100,0,0,0
4,28,45,100,0,0,0
4,28,45,100,0,0,0
4,29,45,100,0,0,0
4,29,45,100,0,0,0
4,30,45,100,0,0,0
4,30,45,100,0,0,0
4,31,45,100,0,0,0
4,31,45,100,0,0,0
4,8,45,55.5556,8.88889,0,35.5556
4,7,45,55.5556,13.3333,0,31.1111
4,13,45,55.5556,4.44444,0,40
4,23,45,55.5556,4.44444,0,40
4,4,45,11.1111,55.5556,0,33.3333
4,20,45,55.5556,44.4444,0,0
4,0,45,11.1111,64.4444,11.1111,13.3333
4,29,45,100,0,0,0
4,18,45,55.5556,44.4444,0,0
4,29,45,100,0,0,0
4,19,45,55.5556,44.4444,0,0
4,15,45,55.5556,44.4444,0,0
4,14,45,55.5556,44.4444,0,0
4,27,45,100,0,0,0
4,27,45,100,0,0,0
4,6,45,11.1111,55.5556,0,33.3333
4,9,45,55.5556,4.44444,0,40
4,27,45,100,0,0,0
4,1,45,11.1111,55.5556,0,33.3333
4,16,45,55.5556,44.4444,0,0
4,28,45,100,0,0,0
4,13,45,55.5556,4.44444,0,40
4,27,45,100,0,0,0
4,17,45,55.5556,44.4444,0,0
4,12,45,55.5556,8.88889,0,35.5556
4,4,45,11.1111,55.5556,0,33.3333
4,11,45,55.5556,13.3333,0,31.1111
4,10,45,55.5556,4.44444,0,40
4,2,45,11.1111,55.5556,0,33.3333
4,27,45,100,0,0,0
4,12,45,55.5556,8.88889,0,35.5556
4,11,45,55.5556,13.3333,0,31.1111
4,3,45,11.1111,64.4444,11.1111,13.3333
4,10,45,55.5556,4.44444,0,40
4,27,45,100,0,0,0
4,3,45,11.1111,64.4444,11.1111,13.3333
4,2,45,11.1111,55.5556,0,33.3333
4,19,45,55.5556,44.4444,0,0
4,8,45,55.5556,8.88889,0,35.5556
4,9,45,55.5556,4.44444,0,40
4,27,45,100,0,0,0
4,22,45,55.5556,4.44444,0,40
4,5,45,11.1111,55.5556,0,33.3333
4,1,45,11.1111,55.5556,0,33.3333
4,17,45,55.5556,44.4444,0,0
4,27,45,100,0,0,0
4,12,45,55.5556,8.88889,0,35.5556
4,1,45,11.1111,55.5556,0,33.3333
4,11,45,55.5556,13.3333,0,31.1111
4,18,45,55.5556,44.4444,0,0
4,27,45,100,0,0,0
4,8,45,55.5556,8.88889,0,35.5556
4,7,45,55.5556,13.3333,0,31.1111
4,0,45,11.1111,64.4444,11.1111,13.3333
4,27,45,100,0,0,0
4,27,45,100,0,0,0
4,10,45,55.5556,4.44444,0,40
4,2,45,11.1111,55.5556,0,33.3333
4,3,45,11.1111,64.4444,11.1111,13.3333
4,28,45,100,0,0,0
4,27,45,100,0,0,0
4,7,45,55.5556,13.3333,0,31.1111
4,9,45,55.5556,4.44444,0,40
4,9,45,55.5556,4.44444,0,40
4,13,45,55.5556,4.44444,0,40
4,1,45,11.1111,55.5556,0,33.3333
4,4,45,11.1111,55.5556,0,33.3333
4,8,45,55.5556,8.88889,0,35.5556
4,7,45,55.5556,13.3333,0,31.1111
4,0,45,11.1111,64.4444,11.1111,13.3333
4,12,45,55.5556,8.88889,0,35.5556
4,0,45,11.1111,64.4444,11.1111,13.3333
4,10,45,55.5556,4.44444,0,40
4,21,45,55.5556,44.4444,0,0
4,2,45,11.1111,55.5556,0,33.3333
4,3,45,11.1111,64.4444,11.1111,13.3333
4,31,45,100,0,0,0
4,31,45,100,0,0,0
4,22,45,55.5556,4.44444,0,40
4,5,45,11.1111,55.5556,0,33.3333
4,23,45,55.5556,4.44444,0,40
4,11,45,55.5556,13.3333,0,31.1111
4,6,45,11.1111,55.5556,0,33.3333
4,0,46,10.8696,65.2174,10.8696,13.0435
4,0,46,10.8696,65.2174,10.8696,13.0435
4,3,46,10.8696,65.2174,10.8696,13.0435
4,3,46,10.8696,65.2174,10.8696,13.0435
4,9,46,54.3478,4.34783,0,41.3043
4,27,46,97.8261,2.17391,0,0
4,8,46,54.3478,8.69565,0,36.9565
4,9,46,54.3478,4.34783,0,41.3043
4,27,46,97.8261,2.17391,0,0
4,1,46,10.8696,54.3478,0,34.7826
4,22,46,54.3478,4.34783,0,41.3043
4,8,46,54.3478,8.69565,0,36.9565
4,23,46,54.3478,4.34783,0,41.3043
4,7,46,54.3478,13.0435,0,32.6087
4,27,46,97.8261,2.17391,0,0
4,23,46,54.3478,4.34783,0,41.3043
4,10,46,54.3478,4.34783,0,41.3043
4,22,46,54.3478,4.34783,0,41.3043
4,6,46,10.8696,54.3478,0,34.7826
4,31,46,97.8261,2.17391,0,0
4,2,46,10.8696,54.3478,0,34.7826
4,23,46,54.3478,4.34783,0,41.3043
4,5,46,10.8696,54.3478,0,34.7826
4,9,46,54.3478,4.34783,0,41.3043
4,10,46,54.3478,4.34783,0,41.3043
4,1,46,10.8696,54.3478,0,34.7826
4,13,46,54.3478,4.34783,0,41.3043
4,28,46,97.8261,2.17391,0,0
4,31,46,97.8261,2.17391,0,0
4,4,46,10.8696,54.3478,0,34.7826
4,22,46,54.3478,4.34783,0,41.3043
4,13,46,54.3478,4.34783,0,41.3043
4,5,46,10.8696,54.3478,0,34.7826
4,0,46,10.8696,65.2174,10.8696,13.0435
4,13,46,54.3478,4.34783,0,41.3043
4,12,46,54.3478,8.69565,0,36.9565
4,6,46,10.8696,54.3478,0,34.7826
4,12,46,54.3478,8.69565,0,36.9565
4,4,46,10.8696,54.3478,0,34.7826
4,11,46,54.3478,13.0435,0,32.6087
4,3,46,10.8696,65.2174,10.8696,13.0435
4,27,46,97.8261,2.17391,0,0
4,12,46,54.3478,8.69565,0,36.9565
4,11,46,54.3478,13.0435,0,32.6087
4,3,46,10.8696,65.2174,10.8696,13.0435
4,1,47,10.6383,53.1915,0,36.1702
4,9,47,53.1915,6.38298,0,40.4255
4,1,47,10.6383,53.1915,0,36.1702
4,6,47,10.6383,53.1915,0,36.1702
4,1,47,10.6383,53.1915,0,36.1702
4,5,47,10.6383,53.1915,0,36.1702
4,13,47,53.1915,6.38298,0,40.4255
4,4,47,10.6383,53.1915,0,36.1702
4,23,47,53.1915,6.38298,0,40.4255
4,6,47,10.6383,53.1915,0,36.1702
4,6,47,10.6383,53.1915,0,36.1702
4,4,47,10.6383,53.1915,0,36.1702
4,5,47,10.6383,53.1915,0,36.1702
4,4,47,10.6383,53.1915,0,36.1702
4,22,47,53.1915,6.38298,0,40.4255
4,5,47,10.6383,53.1915,0,36.1702
4,13,48,52.0833,6.25,0,41.6667
4,23,48,52.0833,6.25,0,41.6667
4,22,48,52.0833,6.25,0,41.6667
4,31,48,93.75,6.25,0,0
4,23,48,52.0833,6.25,0,41.6667
4,6,48,10.4167,54.1667,0,35.4167
4,5,48,10.4167,54.1667,0,35.4167
4,22,48,52.0833,6.25,0,41.6667
4,31,48,93.75,6.25,0,0
4,22,48,52.0833,6.25,0,41.6667
4,5,48,10.4167,54.1667,0,35.4167
4,13,48,52.0833,6.25,0,41.6667
4,4,48,10.4167,54.1667,0,35.4167
4,27,48,93.75,6.25,0,0
4,10,48,52.0833,8.33333,0,39.5833
4,2,48,10.4167,52.0833,0,37.5
4,10,48,52.0833,8.33333,0,39.5833
4,12,48,52.0833,12.5,0,35.4167
4,11,48,52.0833,12.5,0,35.4167
4,3,48,10.4167,66.6667,10.4167,12.5
4,28,48,93.75,6.25,0,0
4,27,48,93.75,6.25,0,0
4,12,48,52.0833,12.5,0,35.4167
4,11,48,52.0833,12.5,0,35.4167
4,3,48,10.4167,66.6667,10.4167,12.5
4,12,48,52.0833,12.5,0,35.4167
4,11,48,52.0833,12.5,0,35.4167
4,13,48,52.0833,6.25,0,41.6667
4,4,48,10.4167,54.1667,0,35.4167
4,8,48,52.0833,12.5,0,35.4167
4,7,48,52.0833,12.5,0,35.4167
4,0,48,10.4167,66.6667,10.4167,12.5
4,3,48,10.4167,66.6667,10.4167,12.5
4,11,48,52.0833,12.5,0,35.4167
4,8,48,52.0833,12.5,0,35.4167
4,9,48,52.0833,6.25,0,41.6667
4,9,48,52.0833,6.25,0,41.6667
4,27,48,93.75,6.25,0,0
4,1,48,10.4167,54.1667,0,35.4167
4,9,48,52.0833,6.25,0,41.6667
4,7,48,52.0833,12.5,0,35.4167
4,1,48,10.4167,54.1667,0,35.4167
4,27,48,93.75,6.25,0,0
4,8,48,52.0833,12.5,0,35.4167
4,7,48,52.0833,12.5,0,35.4167
4,0,48,10.4167,66.6667,10.4167,12.5
4,23,49,51.0204,8.16327,0,40.8163
4,22,49,51.0204,8.16327,0,40.8163
4,6,49,10.2041,55.102,0,34.6939
4,13,49,51.0204,8.16327,0,40.8163
4,22,49,51.0204,8.16327,0,40.8163
4,13,49,51.0204,8.
